"educ_yrs","age","exper","month_interview","wealth_group","female","rural","earnings_usd","years_lived_elsewhere","christian_main","christian_evang","muslim","kikuyu"
5,42,31,3,1,1,1,83.7209302325581,17,0,1,0,0
11,33,16,6,3,1,0,83.7209302325581,28,1,0,0,0
12,47,29,2,2,1,1,83.7209302325581,47,0,1,0,0
14,20,0,4,3,1,1,83.7209302325581,20,0,1,0,0
0,37,31,6,2,1,1,83.7209302325581,33,0,1,0,0
6,39,27,4,2,1,1,83.7209302325581,31,1,0,0,0
11,27,10,5,1,1,1,83.7209302325581,23,1,0,0,0
12,35,17,3,3,1,0,83.7209302325581,21,1,0,0,0
12,24,6,3,1,1,1,88.3720930232558,24,0,1,0,0
8,23,9,3,3,1,1,88.3720930232558,23,0,1,0,0
8,43,29,6,2,1,1,88.3720930232558,43,1,0,0,0
6,48,36,3,1,1,1,88.3720930232558,20,1,0,0,0
8,31,17,4,4,1,0,93.0232558139535,16,0,0,1,0
8,21,7,6,5,1,0,93.0232558139535,19,0,1,0,0
6,37,25,5,4,1,0,93.0232558139535,22,0,0,0,0
0,35,29,5,3,1,0,93.0232558139535,15,0,0,1,0
0,21,15,5,2,1,0,93.0232558139535,9,0,1,0,0
14,30,10,3,4,1,0,93.0232558139535,30,1,0,0,0
8,25,11,3,4,1,0,93.0232558139535,18,0,1,0,0
8,24,10,3,3,1,0,93.0232558139535,24,0,0,1,0
8,42,28,6,4,1,0,93.0232558139535,30,1,0,0,0
14,26,6,6,4,1,0,93.0232558139535,20,0,0,1,0
8,27,13,3,4,1,0,93.0232558139535,25,0,0,0,0
7,32,19,3,4,1,0,93.0232558139535,32,1,0,0,0
14,36,16,2,4,1,0,93.0232558139535,36,0,1,0,0
12,43,25,4,5,1,0,93.0232558139535,35,0,0,1,0
8,29,15,4,4,1,0,93.0232558139535,17,0,0,1,0
4,29,19,4,4,1,0,93.0232558139535,15,0,0,1,0
8,36,22,3,3,1,1,93.0232558139535,36,0,1,0,0
5,27,16,3,1,1,1,93.0232558139535,27,0,1,0,0
8,49,35,3,2,1,1,93.0232558139535,49,0,1,0,1
0,36,30,2,5,1,1,93.0232558139535,36,0,0,1,0
8,38,24,2,1,1,1,93.0232558139535,38,0,0,1,0
5,24,13,3,5,1,1,93.0232558139535,24,0,0,1,0
8,24,10,4,3,1,0,93.0232558139535,24,1,0,0,0
12,27,9,5,4,1,0,93.0232558139535,27,0,1,0,0
0,41,35,3,1,1,1,93.0232558139535,17,1,0,0,0
0,35,29,4,1,1,1,93.0232558139535,35,1,0,0,0
12,28,10,4,1,1,1,93.0232558139535,28,0,1,0,0
8,34,20,4,1,1,1,93.0232558139535,25,0,1,0,0
0,30,24,7,2,1,1,93.0232558139535,15,0,0,0,0
1,29,22,5,3,1,1,93.0232558139535,29,0,0,0,0
6,25,13,4,3,1,1,93.0232558139535,18,1,0,0,0
8,18,4,2,1,1,1,93.0232558139535,18,1,0,0,0
0,44,38,2,1,1,1,93.0232558139535,44,0,1,0,0
0,45,39,2,1,1,1,93.0232558139535,45,0,0,1,0
6,25,13,3,1,1,1,93.0232558139535,25,1,0,0,0
12,34,16,6,3,1,0,93.0232558139535,34,0,1,0,0
6,37,25,6,4,1,0,93.0232558139535,37,0,1,0,0
12,32,14,6,1,1,1,93.0232558139535,32,0,0,1,0
0,29,23,6,1,1,1,93.0232558139535,29,0,0,1,0
0,48,42,3,3,1,0,93.0232558139535,48,0,0,1,0
8,31,17,4,4,1,1,93.0232558139535,31,0,0,1,0
3,34,25,4,3,1,1,93.0232558139535,34,0,0,1,0
3,42,33,2,3,1,0,93.0232558139535,42,0,0,1,0
8,27,13,3,4,1,0,93.0232558139535,27,0,0,1,0
12,24,6,2,5,1,0,93.0232558139535,19,0,0,1,0
0,44,38,3,4,1,0,93.0232558139535,44,1,0,0,0
8,29,15,5,3,1,1,93.0232558139535,20,0,1,0,1
8,27,13,4,4,1,1,93.0232558139535,13,0,1,0,0
12,23,5,4,1,1,1,93.0232558139535,23,0,1,0,1
6,20,8,4,4,1,1,93.0232558139535,20,1,0,0,0
0,35,29,5,1,1,1,93.0232558139535,35,0,0,1,0
2,37,29,5,3,1,1,93.0232558139535,34,0,1,0,0
8,42,28,5,2,1,1,93.0232558139535,42,0,1,0,0
3,46,37,5,2,1,1,93.0232558139535,46,1,0,0,0
8,44,30,5,3,1,1,93.0232558139535,34,1,0,0,0
8,45,31,5,2,1,1,93.0232558139535,25,0,1,0,0
13,37,18,5,3,1,1,93.0232558139535,37,1,0,0,0
7,44,31,5,5,1,1,93.0232558139535,41,0,1,0,0
8,28,14,3,5,1,0,93.0232558139535,26,1,0,0,0
8,25,11,3,4,1,0,93.0232558139535,19,0,1,0,0
2,39,31,5,2,1,1,93.0232558139535,36,0,1,0,0
8,28,14,6,3,1,1,93.0232558139535,28,0,1,0,0
10,48,32,6,2,1,1,93.0232558139535,48,0,1,0,0
6,49,37,5,3,1,0,93.0232558139535,49,1,0,0,0
8,44,30,5,4,1,0,93.0232558139535,23,1,0,0,0
4,46,36,6,3,1,1,93.0232558139535,46,0,1,0,0
8,26,12,4,2,1,1,93.0232558139535,26,0,1,0,0
8,39,25,4,4,1,1,93.0232558139535,39,0,1,0,0
8,32,18,3,4,1,0,93.0232558139535,32,0,1,0,0
8,38,24,3,5,1,0,93.0232558139535,38,0,1,0,0
12,25,7,3,3,1,0,93.0232558139535,22,1,0,0,0
12,29,11,4,4,1,0,93.0232558139535,21,0,1,0,0
8,44,30,4,4,1,1,93.0232558139535,44,1,0,0,0
9,25,10,4,2,1,1,93.0232558139535,25,0,1,0,0
0,36,30,3,1,1,1,93.0232558139535,17,0,1,0,0
12,24,6,3,5,1,0,93.0232558139535,14,0,1,0,0
12,28,10,2,5,1,0,93.0232558139535,27,0,1,0,1
14,34,14,6,4,1,0,93.0232558139535,34,0,1,0,0
0,35,29,3,1,1,1,93.0232558139535,35,0,0,1,0
0,17,11,4,5,1,0,93.0232558139535,17,0,0,1,0
0,28,22,4,5,1,0,93.0232558139535,28,0,0,0,0
0,47,41,4,3,1,0,93.0232558139535,42,0,1,0,0
8,20,6,4,3,1,0,93.0232558139535,16,0,1,0,0
7,20,7,4,4,1,0,93.0232558139535,20,1,0,0,0
7,27,14,5,4,1,0,93.0232558139535,22,0,1,0,0
0,39,33,6,2,1,1,93.0232558139535,39,0,0,1,0
14,36,16,5,4,1,1,93.0232558139535,36,1,0,0,0
0,36,30,6,1,1,1,93.0232558139535,21,0,1,0,0
2,16,8,5,3,1,1,93.0232558139535,16,1,0,0,0
3,26,17,6,3,1,0,93.0232558139535,26,0,0,0,0
5,38,27,6,1,1,1,93.0232558139535,38,0,0,0,0
12,35,17,2,5,1,0,93.0232558139535,35,1,0,0,0
12,22,4,2,4,1,0,93.0232558139535,22,0,1,0,0
8,30,16,4,2,1,1,93.0232558139535,14,1,0,0,0
7,44,31,3,3,1,1,93.0232558139535,12,0,1,0,0
7,31,18,6,2,1,1,93.0232558139535,1,0,1,0,0
16,24,2,5,2,1,1,93.0232558139535,20,1,0,0,0
12,48,30,3,4,1,1,93.0232558139535,48,1,0,0,0
12,29,11,2,3,1,1,93.0232558139535,29,0,1,0,0
0,46,40,2,2,1,1,93.0232558139535,46,1,0,0,0
8,35,21,4,4,1,0,93.0232558139535,30,0,1,0,1
10,34,18,4,2,1,1,93.0232558139535,34,0,0,0,0
0,43,37,4,1,1,1,93.0232558139535,43,1,0,0,0
6,28,16,4,3,1,1,93.0232558139535,28,0,1,0,0
8,48,34,3,3,1,1,93.0232558139535,48,1,0,0,0
8,22,8,3,3,1,1,93.0232558139535,22,0,1,0,0
8,47,33,5,1,1,1,93.0232558139535,47,1,0,0,0
7,27,14,6,1,1,1,93.0232558139535,5,1,0,0,0
5,40,29,5,2,1,1,93.0232558139535,20,0,1,0,0
8,43,29,4,1,1,1,93.0232558139535,0,0,1,0,0
12,24,6,4,3,1,0,93.0232558139535,24,0,1,0,0
12,24,6,4,4,1,0,93.0232558139535,24,1,0,0,0
8,21,7,4,2,1,1,93.0232558139535,3,0,1,0,0
12,19,1,4,5,1,0,93.0232558139535,19,0,1,0,1
12,23,5,4,5,1,0,93.0232558139535,13,1,0,0,0
12,43,25,3,5,1,0,93.0232558139535,23,1,0,0,1
8,44,30,6,2,1,1,93.0232558139535,20,1,0,0,0
12,32,14,3,4,1,1,93.0232558139535,22,1,0,0,0
10,43,27,6,1,1,1,93.0232558139535,0,1,0,0,0
12,26,8,5,3,1,0,93.0232558139535,19,0,0,1,0
8,24,10,4,2,1,1,93.0232558139535,24,0,1,0,0
7,45,32,5,1,1,1,93.0232558139535,45,1,0,0,0
7,46,33,3,1,1,1,93.0232558139535,46,1,0,0,0
8,42,28,3,3,1,1,93.0232558139535,23,0,1,0,0
8,33,19,6,2,1,1,93.0232558139535,23,1,0,0,0
12,33,15,6,4,1,1,93.0232558139535,33,1,0,0,0
12,26,8,4,4,1,1,93.0232558139535,18,1,0,0,1
12,27,9,5,3,1,1,93.0232558139535,27,1,0,0,1
8,39,25,2,3,1,1,93.0232558139535,39,0,1,0,1
3,39,30,3,2,1,0,93.0232558139535,24,0,1,0,1
7,37,24,3,3,1,1,93.0232558139535,36,1,0,0,1
14,22,2,6,3,1,1,93.0232558139535,22,0,1,0,1
12,22,4,3,4,1,1,93.0232558139535,20,1,0,0,1
8,29,15,2,3,1,1,93.0232558139535,29,0,1,0,1
12,36,18,4,2,1,1,93.0232558139535,32,1,0,0,1
10,37,21,4,4,1,1,93.0232558139535,33,0,1,0,1
12,47,29,4,4,1,0,93.0232558139535,47,0,1,0,1
6,49,37,4,4,1,0,93.0232558139535,49,1,0,0,1
8,47,33,3,4,1,1,93.0232558139535,47,0,1,0,1
8,47,33,6,3,1,1,93.0232558139535,15,0,1,0,1
8,27,13,6,3,1,1,93.0232558139535,27,0,1,0,1
8,43,29,6,4,1,1,93.0232558139535,43,1,0,0,1
10,40,24,5,5,1,1,93.0232558139535,40,0,1,0,1
8,35,21,5,2,1,1,93.0232558139535,25,0,1,0,1
12,47,29,5,3,1,1,93.0232558139535,47,0,1,0,1
8,38,24,4,3,1,1,93.0232558139535,36,1,0,0,1
13,26,7,6,4,1,0,93.0232558139535,25,1,0,0,1
4,39,29,6,4,1,0,93.0232558139535,39,0,1,0,1
12,30,12,5,5,1,0,93.0232558139535,30,1,0,0,1
15,28,7,3,5,1,0,93.0232558139535,9,0,1,0,1
3,31,22,7,5,1,0,93.0232558139535,16,0,0,0,1
10,29,13,6,3,1,1,93.0232558139535,29,0,1,0,1
8,48,34,6,3,1,1,93.0232558139535,23,1,0,0,1
12,45,27,6,4,1,1,93.0232558139535,25,1,0,0,1
8,42,28,4,4,1,0,93.0232558139535,35,0,1,0,1
12,31,13,4,4,1,0,93.0232558139535,31,1,0,0,1
2,45,37,5,5,1,1,93.0232558139535,44,0,1,0,0
8,48,34,4,3,1,1,93.0232558139535,38,0,1,0,1
6,37,25,4,4,1,1,93.0232558139535,37,1,0,0,1
8,29,15,3,3,1,1,93.0232558139535,12,0,1,0,1
8,35,21,3,2,1,1,93.0232558139535,35,1,0,0,1
5,35,24,3,4,1,0,93.0232558139535,35,1,0,0,1
9,31,16,3,5,1,0,93.0232558139535,31,0,1,0,1
8,30,16,2,2,1,0,93.0232558139535,30,0,1,0,1
12,29,11,2,3,1,1,93.0232558139535,29,1,0,0,1
8,49,35,3,2,1,1,93.0232558139535,49,0,1,0,1
12,42,24,3,2,1,1,93.0232558139535,40,0,1,0,1
12,19,1,7,5,1,0,93.0232558139535,19,1,0,0,0
8,36,22,6,4,1,1,93.0232558139535,36,0,1,0,1
8,19,5,6,3,1,1,93.0232558139535,19,0,1,0,1
7,25,12,4,1,1,1,93.0232558139535,22,1,0,0,0
12,38,20,4,3,1,1,93.0232558139535,23,1,0,0,1
8,48,34,5,4,1,1,93.0232558139535,0,1,0,0,1
12,21,3,3,4,1,0,93.0232558139535,21,0,1,0,0
12,27,9,6,5,1,0,93.0232558139535,21,1,0,0,1
15,25,4,5,5,1,0,93.0232558139535,21,1,0,0,1
12,20,2,7,4,1,1,93.0232558139535,0,0,1,0,1
8,40,26,7,5,1,1,93.0232558139535,17,0,1,0,1
12,25,7,7,4,1,0,93.0232558139535,20,0,0,0,0
12,40,22,6,2,1,1,93.0232558139535,40,0,0,0,1
8,33,19,6,2,1,1,93.0232558139535,33,0,1,0,1
7,31,18,2,4,1,0,93.0232558139535,29,0,1,0,0
8,35,21,2,5,1,0,93.0232558139535,16,0,1,0,1
12,31,13,2,5,1,0,93.0232558139535,26,0,1,0,1
6,37,25,2,5,1,0,93.0232558139535,27,1,0,0,1
12,35,17,2,4,1,0,93.0232558139535,33,0,0,0,1
15,23,2,3,5,1,0,93.0232558139535,13,1,0,0,0
9,22,7,4,4,1,0,93.0232558139535,18,1,0,0,0
0,24,18,5,1,1,0,93.0232558139535,24,0,1,0,0
8,17,3,5,1,1,0,93.0232558139535,11,0,1,0,0
0,24,18,3,4,1,0,93.0232558139535,24,1,0,0,0
0,31,25,3,1,1,0,93.0232558139535,31,1,0,0,0
3,37,28,3,5,1,0,93.0232558139535,32,1,0,0,0
7,23,10,3,2,1,0,93.0232558139535,21,1,0,0,0
15,25,4,3,1,1,1,93.0232558139535,25,0,1,0,0
14,28,8,3,1,1,1,93.0232558139535,28,0,1,0,0
15,24,3,6,3,1,1,93.0232558139535,24,1,0,0,0
12,24,6,2,5,1,0,93.0232558139535,24,1,0,0,1
15,32,11,3,4,1,0,93.0232558139535,32,0,1,0,0
12,30,12,3,4,1,0,93.0232558139535,30,1,0,0,0
4,26,16,4,4,1,0,93.0232558139535,26,1,0,0,0
8,38,24,4,4,1,0,93.0232558139535,18,1,0,0,1
1,32,25,2,3,1,0,93.0232558139535,15,0,1,0,0
15,30,9,2,4,1,0,93.0232558139535,24,1,0,0,1
12,32,14,3,4,1,0,93.0232558139535,29,0,1,0,1
14,25,5,3,5,1,0,93.0232558139535,20,1,0,0,1
12,38,20,4,3,1,0,93.0232558139535,33,0,1,0,0
2,25,17,6,1,1,1,93.0232558139535,13,1,0,0,0
0,45,39,3,3,1,1,93.0232558139535,13,1,0,0,0
6,20,8,4,1,1,1,93.0232558139535,20,1,0,0,0
7,35,22,4,1,1,1,93.0232558139535,33,1,0,0,0
7,15,2,5,5,1,0,93.0232558139535,14,0,1,0,0
12,20,2,6,3,1,1,93.0232558139535,20,1,0,0,0
15,30,9,3,3,1,1,93.0232558139535,18,0,1,0,0
14,40,20,3,3,1,1,93.0232558139535,20,1,0,0,0
10,23,7,2,4,1,1,93.0232558139535,23,0,0,1,0
10,20,4,3,4,1,1,93.0232558139535,19,1,0,0,0
8,34,20,4,1,1,1,93.0232558139535,34,0,1,0,0
8,40,26,4,2,1,1,93.0232558139535,40,0,1,0,0
12,33,15,4,2,1,1,93.0232558139535,13,0,1,0,0
4,29,19,6,5,1,0,93.0232558139535,29,0,1,0,0
2,20,12,4,5,1,0,93.0232558139535,20,0,1,0,0
6,36,24,2,3,1,0,93.0232558139535,36,1,0,0,1
10,28,12,5,3,1,1,93.0232558139535,18,1,0,0,0
8,33,19,5,4,1,1,93.0232558139535,21,1,0,0,0
14,27,7,6,3,1,1,93.0232558139535,24,0,1,0,0
8,33,19,6,3,1,1,93.0232558139535,19,0,1,0,0
12,23,5,5,3,1,1,93.0232558139535,3,1,0,0,0
8,37,23,5,4,1,1,93.0232558139535,37,1,0,0,0
12,43,25,5,3,1,0,93.0232558139535,21,1,0,0,0
14,22,2,5,5,1,0,93.0232558139535,22,0,1,0,0
7,27,14,3,2,1,1,93.0232558139535,24,1,0,0,0
12,25,7,4,3,1,1,93.0232558139535,25,1,0,0,0
12,28,10,5,3,1,1,93.0232558139535,28,1,0,0,0
5,38,27,3,3,1,1,93.0232558139535,38,0,1,0,0
7,34,21,3,3,1,1,93.0232558139535,20,0,1,0,0
0,27,21,4,4,1,0,93.0232558139535,27,1,0,0,0
5,34,23,6,3,1,0,93.0232558139535,11,1,0,0,0
7,46,33,6,3,1,1,93.0232558139535,46,0,1,0,0
14,42,22,6,3,1,1,93.0232558139535,37,1,0,0,0
12,24,6,6,4,1,1,93.0232558139535,24,0,1,0,0
6,33,21,6,3,1,1,93.0232558139535,23,1,0,0,0
12,22,4,4,4,1,0,93.0232558139535,22,1,0,0,0
12,23,5,3,2,1,1,93.0232558139535,23,1,0,0,0
8,35,21,3,2,1,0,93.0232558139535,35,1,0,0,0
6,17,5,2,5,1,0,93.0232558139535,16,1,0,0,0
15,33,12,3,5,1,0,93.0232558139535,26,1,0,0,0
8,21,7,3,1,1,1,93.0232558139535,19,1,0,0,0
4,33,23,3,1,1,1,93.0232558139535,33,0,1,0,0
7,31,18,3,1,1,1,93.0232558139535,31,1,0,0,0
7,44,31,3,2,1,1,93.0232558139535,44,1,0,0,0
8,44,30,2,3,1,0,93.0232558139535,23,1,0,0,0
8,35,21,4,3,1,1,93.0232558139535,35,1,0,0,0
12,32,14,4,5,1,0,93.0232558139535,32,1,0,0,0
5,21,10,4,3,1,0,93.0232558139535,6,1,0,0,0
7,36,23,6,3,1,1,93.0232558139535,36,1,0,0,0
7,38,25,6,2,1,1,93.0232558139535,33,1,0,0,0
8,41,27,5,1,1,1,93.0232558139535,41,0,1,0,0
4,45,35,5,1,1,1,93.0232558139535,17,0,1,0,0
8,48,34,5,3,1,1,93.0232558139535,48,1,0,0,0
12,34,16,5,2,1,1,93.0232558139535,34,1,0,0,0
6,44,32,5,3,1,1,93.0232558139535,44,1,0,0,0
12,23,5,3,5,1,0,93.0232558139535,23,0,1,0,0
14,34,14,3,4,1,0,93.0232558139535,34,1,0,0,0
12,20,2,3,4,1,0,93.0232558139535,20,0,1,0,0
13,24,5,3,2,1,1,93.0232558139535,24,1,0,0,0
15,25,4,5,4,1,1,93.0232558139535,25,0,0,0,0
0,45,39,6,3,1,0,93.0232558139535,45,0,1,0,1
12,22,4,5,4,1,0,93.0232558139535,22,0,1,0,0
12,29,11,5,4,1,0,93.0232558139535,29,1,0,0,0
12,43,25,5,4,1,1,93.0232558139535,43,1,0,0,0
12,22,4,6,4,1,1,93.0232558139535,21,0,1,0,0
8,34,20,6,3,1,0,93.0232558139535,34,0,1,0,0
10,46,30,6,4,1,0,93.0232558139535,46,0,1,0,1
14,45,25,4,3,1,1,93.0232558139535,45,1,0,0,0
15,33,12,4,3,1,1,93.0232558139535,33,1,0,0,0
8,43,29,5,1,1,1,93.0232558139535,43,1,0,0,0
4,36,26,5,1,1,1,93.0232558139535,36,0,1,0,0
8,33,19,3,5,1,0,93.0232558139535,22,0,1,0,1
8,47,33,2,3,1,0,93.0232558139535,47,1,0,0,1
14,31,11,2,4,1,0,93.0232558139535,25,0,1,0,0
8,31,17,2,4,1,0,93.0232558139535,31,1,0,0,1
12,34,16,2,4,1,0,93.0232558139535,34,1,0,0,1
8,47,33,5,1,1,1,93.0232558139535,47,1,0,0,1
8,35,21,6,3,1,1,93.0232558139535,19,0,1,0,0
8,25,11,6,2,1,1,93.0232558139535,17,1,0,0,0
0,49,43,6,2,1,0,93.0232558139535,46,1,0,0,0
8,17,3,6,1,1,0,93.0232558139535,17,1,0,0,0
0,28,22,6,1,1,0,93.0232558139535,0,1,0,0,0
2,35,27,6,1,1,1,93.0232558139535,35,1,0,0,0
7,45,32,6,2,1,1,93.0232558139535,10,1,0,0,1
14,24,4,5,3,1,1,93.0232558139535,24,1,0,0,1
13,22,3,4,5,1,0,93.0232558139535,20,1,0,0,1
11,22,5,3,4,1,0,93.0232558139535,22,0,1,0,0
8,47,33,7,5,1,0,93.0232558139535,27,1,0,0,0
12,31,13,5,4,1,0,93.0232558139535,31,0,1,0,0
8,48,34,2,5,1,0,93.0232558139535,26,0,1,0,0
7,41,28,5,2,1,1,93.0232558139535,41,1,0,0,0
0,38,32,4,4,1,1,93.0232558139535,38,1,0,0,0
12,32,14,4,5,1,0,93.0232558139535,22,1,0,0,0
4,17,7,3,5,1,0,93.0232558139535,17,1,0,0,0
8,46,32,4,4,1,0,93.0232558139535,36,1,0,0,0
8,32,18,6,3,1,1,93.0232558139535,20,0,1,0,0
0,30,24,5,1,1,1,93.0232558139535,30,1,0,0,0
0,37,31,2,1,1,1,93.0232558139535,33,1,0,0,0
9,24,9,5,4,1,1,93.0232558139535,23,0,1,0,0
12,16,-2,5,1,1,1,93.0232558139535,16,0,1,0,0
12,22,4,5,2,1,1,93.0232558139535,22,0,1,0,0
8,30,16,5,3,1,1,93.0232558139535,30,1,0,0,0
6,28,16,5,1,1,1,93.0232558139535,28,0,1,0,0
8,28,14,5,4,1,1,93.0232558139535,28,0,1,0,0
7,23,10,6,2,1,1,93.0232558139535,17,0,1,0,0
7,36,23,6,1,1,1,93.0232558139535,36,1,0,0,0
15,26,5,6,2,1,1,93.0232558139535,23,1,0,0,0
8,31,17,6,3,1,0,93.0232558139535,28,1,0,0,0
12,32,14,6,2,1,1,93.0232558139535,20,0,1,0,0
4,25,15,6,3,1,1,93.0232558139535,20,1,0,0,0
9,20,5,6,3,1,1,93.0232558139535,14,0,1,0,0
7,34,21,5,5,1,0,93.0232558139535,19,0,1,0,0
8,16,2,2,4,1,1,93.0232558139535,16,1,0,0,0
8,26,12,2,4,1,1,93.0232558139535,26,1,0,0,0
8,36,22,3,4,1,0,93.0232558139535,28,1,0,0,0
12,22,4,4,5,1,0,93.0232558139535,16,1,0,0,0
0,34,28,3,1,1,1,93.0232558139535,34,1,0,0,0
6,22,10,3,1,1,1,93.0232558139535,22,0,1,0,0
0,34,28,3,1,1,1,93.0232558139535,34,1,0,0,0
14,23,3,5,2,1,1,93.0232558139535,23,0,1,0,0
7,40,27,5,2,1,1,93.0232558139535,15,1,0,0,0
15,36,15,5,4,1,1,93.0232558139535,36,1,0,0,0
12,19,1,5,3,1,1,93.0232558139535,19,1,0,0,0
7,49,36,3,2,1,0,93.0232558139535,49,1,0,0,0
6,39,27,3,4,1,0,93.0232558139535,39,1,0,0,0
7,21,8,3,2,1,0,93.0232558139535,21,1,0,0,0
9,48,33,3,2,1,0,93.0232558139535,48,1,0,0,0
10,28,12,2,4,1,0,93.0232558139535,21,0,1,0,0
8,30,16,4,5,1,0,93.0232558139535,30,1,0,0,0
10,20,4,6,3,1,1,93.0232558139535,14,1,0,0,0
5,30,19,7,1,1,1,93.0232558139535,15,0,1,0,0
8,34,20,6,1,1,1,93.0232558139535,34,0,1,0,0
8,26,12,5,4,1,0,93.0232558139535,26,1,0,0,0
12,19,1,3,3,1,1,93.0232558139535,19,1,0,0,0
0,22,16,3,1,1,1,93.0232558139535,20,1,0,0,0
3,48,39,6,2,1,1,93.0232558139535,48,0,1,0,0
8,34,20,6,2,1,1,93.0232558139535,15,1,0,0,0
6,39,27,6,2,1,1,93.0232558139535,18,1,0,0,0
10,20,4,6,1,1,1,93.0232558139535,20,0,1,0,0
8,23,9,6,3,1,1,93.0232558139535,23,0,1,0,0
9,26,11,6,4,1,1,93.0232558139535,24,1,0,0,0
8,28,14,6,4,1,1,93.0232558139535,8,1,0,0,0
8,29,15,6,5,1,1,93.0232558139535,27,1,0,0,0
12,34,16,3,1,1,1,93.0232558139535,34,0,1,0,0
8,16,2,2,3,1,1,93.0232558139535,16,1,0,0,0
7,28,15,2,5,1,1,93.0232558139535,23,1,0,0,0
7,43,30,5,3,1,1,93.0232558139535,19,1,0,0,0
14,28,8,5,2,1,1,93.0232558139535,28,1,0,0,0
8,22,8,4,4,1,0,93.0232558139535,20,1,0,0,0
7,44,31,6,2,1,0,93.0232558139535,23,1,0,0,0
0,17,11,7,1,1,1,93.0232558139535,16,0,1,0,0
8,19,5,5,4,1,1,93.0232558139535,19,0,0,1,0
12,28,10,5,4,1,1,93.0232558139535,28,1,0,0,0
16,25,3,5,4,1,0,93.0232558139535,25,1,0,0,0
7,31,18,7,4,1,0,93.0232558139535,31,1,0,0,0
4,22,12,6,5,1,0,93.0232558139535,20,0,1,0,0
12,21,3,7,3,1,1,93.0232558139535,21,1,0,0,0
10,36,20,6,2,1,1,93.0232558139535,36,0,1,0,0
8,37,23,5,3,1,1,93.0232558139535,16,1,0,0,0
7,39,26,3,1,1,1,93.0232558139535,18,1,0,0,0
16,25,3,3,4,1,0,93.0232558139535,25,1,0,0,0
7,46,33,6,2,1,1,93.0232558139535,17,1,0,0,0
6,30,18,2,2,1,1,93.0232558139535,18,0,1,0,0
7,41,28,3,1,1,1,93.0232558139535,41,0,1,0,0
8,46,32,3,1,1,1,93.0232558139535,46,0,1,0,0
7,42,29,4,2,1,1,93.0232558139535,34,1,0,0,0
12,24,6,4,2,1,1,93.0232558139535,23,0,1,0,0
8,37,23,6,2,1,1,93.0232558139535,37,1,0,0,0
8,25,11,6,2,1,1,93.0232558139535,15,1,0,0,0
10,48,32,5,3,1,1,93.0232558139535,48,1,0,0,0
15,28,7,5,5,1,1,93.0232558139535,28,1,0,0,0
12,38,20,5,4,1,1,93.0232558139535,38,1,0,0,0
14,24,4,5,4,1,0,93.0232558139535,21,1,0,0,0
7,18,5,6,5,1,0,93.0232558139535,18,1,0,0,0
12,21,3,6,4,1,0,93.0232558139535,21,1,0,0,0
12,45,27,5,5,1,0,93.0232558139535,31,0,1,0,0
14,26,6,3,2,1,1,93.0232558139535,26,0,1,0,0
4,33,23,3,5,1,0,93.0232558139535,33,1,0,0,0
5,32,21,3,5,1,0,93.0232558139535,32,1,0,0,0
7,42,29,3,1,1,1,93.0232558139535,42,0,1,0,0
12,28,10,3,4,1,0,93.0232558139535,28,0,1,0,0
7,23,10,3,4,1,0,93.0232558139535,15,1,0,0,0
8,39,25,6,1,1,1,93.0232558139535,24,1,0,0,0
14,49,29,6,2,1,1,93.0232558139535,35,1,0,0,0
7,40,27,6,1,1,1,93.0232558139535,30,0,1,0,0
8,44,30,6,3,1,1,93.0232558139535,20,0,1,0,0
8,37,23,7,3,1,1,93.0232558139535,37,1,0,0,0
10,26,10,3,2,1,1,93.0232558139535,26,0,1,0,0
0,25,19,3,4,1,1,93.0232558139535,25,0,1,0,0
7,40,27,3,3,1,1,93.0232558139535,30,0,1,0,0
14,30,10,3,3,1,1,93.0232558139535,29,0,1,0,0
15,38,17,3,3,1,1,93.0232558139535,38,0,1,0,0
12,46,28,2,4,1,0,93.0232558139535,46,0,1,0,0
12,34,16,2,5,1,0,93.0232558139535,34,1,0,0,0
8,46,32,2,5,1,0,93.0232558139535,46,0,1,0,0
9,19,4,2,2,1,1,93.0232558139535,19,0,1,0,0
12,28,10,2,3,1,1,93.0232558139535,28,0,1,0,0
10,27,11,6,3,1,1,93.0232558139535,19,0,1,0,0
7,35,22,5,5,1,0,93.0232558139535,35,0,1,0,0
8,24,10,5,5,1,0,93.0232558139535,24,1,0,0,0
12,28,10,5,3,1,1,93.0232558139535,23,1,0,0,0
8,29,15,5,4,1,1,93.0232558139535,29,1,0,0,0
12,45,27,5,4,1,0,93.0232558139535,45,0,1,0,1
15,26,5,3,2,1,1,93.0232558139535,26,0,1,0,0
10,27,11,5,2,1,0,93.0232558139535,22,1,0,0,0
13,30,11,6,4,1,0,93.0232558139535,30,0,1,0,0
12,19,1,6,2,1,1,93.0232558139535,13,0,1,0,0
12,21,3,6,5,1,0,93.0232558139535,21,0,1,0,0
8,46,32,6,2,1,1,93.0232558139535,46,0,1,0,0
8,46,32,3,1,1,1,93.0232558139535,24,1,0,0,0
12,30,12,3,2,1,1,93.0232558139535,25,1,0,0,0
3,20,11,4,5,1,1,93.0232558139535,20,1,0,0,0
9,18,3,4,5,1,1,93.0232558139535,18,1,0,0,0
8,41,27,4,4,1,1,93.0232558139535,41,1,0,0,0
11,43,26,4,4,1,1,93.0232558139535,38,1,0,0,0
7,42,29,3,4,1,0,93.0232558139535,42,1,0,0,0
